,HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
464,1,-1,NO,NO,NO,1,0,0,3,2404114,https://www.index.hr/clanak.aspx?id=2185294,VIDEO Ante Sanader o smjenama u splitskom Domu: Mi smo pobijedili sudove partije,2020-05-24
465,-1,NO,NO,1,NO,1,0,0,5,2404105,https://www.index.hr/clanak.aspx?id=2185293,"VIDEO Tomašević nazvao Plenkovića ""potres-dezerter""",2020-05-24
466,0,NO,NO,NO,0,0,0,1,5,1868138,https://www.jutarnji.hr/vijesti/hrvatska/karamarku-ne-manjka-ponuda-ljudi-bliski-bivsem-sefu-hdz-a-kazu-da-bi-ga-upravo-istraga-protiv-njegove-supruge-mogla-natjerati-na-politicki-angazman-10336315,'KARAMARKU NE MANJKA PONUDA' Ljudi bliski bivšem šefu HDZ-a kažu da bi ga upravo istraga protiv njegove supruge mogla natjerati na politički angažman,2020-05-24
467,-1,1,NO,NO,NO,1,0,1,6,1856781,https://www.jutarnji.hr/vijesti/hrvatska/bernardic-zbog-korone-u-splitskom-domu-za-starije-napao-vladajuce-plenkovic-jos-uvijek-stiti-sanaderova-sticenika-to-je-neprihvatljivo-10337014,"BERNARDIĆ ZBOG KORONE U SPLITSKOM DOMU ZA STARIJE NAPAO VLADAJUĆE 'Plenković još uvijek štiti Sanaderova štićenika, to je neprihvatljivo'",2020-05-24
468,0,NO,-1,NO,1,1,0,1,5,3577072,https://dnevnik.hr/vijesti/hrvatska/pregled-tjedna-ivane-pezo-moskaljov---606623.html,"Uzbudljiv tjedan iza nas: Raspisani izbori, preslaguju se kandidati i stranke, pršte obećanja",2020-05-24
469,-1,1,NO,NO,NO,1,0,1,6,2403776,https://www.index.hr/clanak.aspx?id=2185289,Bernardić o 18 mrtvih u splitskom Domu: Plenković štiti Sanaderova štićenika,2020-05-24
470,NO,NO,1,NO,NO,0,0,0,2,2403722,https://www.index.hr/clanak.aspx?id=2185337,Jandroković komentirao Raspudića: Ja imam troje djece... s istom ženom,2020-05-24
471,1,-1,NO,NO,0,1,0,0,5,2403710,https://www.index.hr/clanak.aspx?id=2185361,Plenković: Ne vjerujem da Bandić može prijeći prag,2020-05-24
472,NO,NO,1,NO,NO,1,1,0,4,2403727,https://www.index.hr/clanak.aspx?id=2185306,Raspudić kod Stankovića: Ulazim u politiku,2020-05-24
473,NO,NO,NO,NO,NO,1,1,0,3,412451,https://www.24sata.hr/news/predstavili-program-snaga-je-u-strucnim-obicnim-ljudima-694954,"Predstavili program: Snaga je u stručnim, običnim ljudima",2020-05-24
474,-1,-1,1,NO,NO,0,1,0,5,427109,https://www.24sata.hr/news/ulazi-u-politiku-da-ulazim-u-arenu-istrcavam-na-teren-694952,"Ulazi u politiku: 'Da, ulazim u arenu, istrčavam na teren...'",2020-05-24
475,1,-1,NO,NO,NO,1,0,0,5,3554073,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/ante-sanader-uzvratio-davoru-bernardicu-za-njega-su-i-sdp-ovci-govorili-da-je-neuspjeli-eksperiment---606603.html,"Ante Sanader uzvratio Bernardiću: ""Za njega su i SDP-ovci govorili da je neuspjeli eksperiment""",2020-05-24
476,-1,1,NO,NO,NO,1,0,1,6,3519538,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/bauk-od-5-srpnja-plenkovic-je-bivsi-premijer---606588.html,"Davor Bernardić iz Splita: ""Plenković štiti Sanaderova štićenika. To je neprihvatljivo!""",2020-05-24
477,0,0,NO,NO,NO,1,0,0,3,3537517,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/stranka-s-imenom-i-prezimenom-predstavila-dio-clanova-i-programa---606590.html,Stranka s Imenom i Prezimenom predstavila dio članova i programa,2020-05-24
478,1,NO,0,NO,NO,0,0,0,2,427117,https://www.24sata.hr/news/nisam-gledao-raspudica-ja-imam-3-djece-s-istom-zenom-694985,"'Nisam gledao Raspudića, ja imam 3 djece s istom ženom'",2020-05-24
479,0,0,NO,NO,NO,1,0,0,3,427112,https://www.24sata.hr/news/nismo-za-zabranu-nedjeljom-radnike-treba-platiti-duplo-694998,"'Nismo za zabranu, nedjeljom radnike treba platiti duplo!'",2020-05-24
480,1,-1,NO,NO,-1,1,0,0,5,427123,https://www.24sata.hr/news/zabranom-rada-nedjeljom-ne-dodvoravamo-se-desnici-694987,"'Škorini partneri nisu moje društvo, on je partner SDP-u'",2020-05-24
481,NO,NO,-1,NO,1,0,1,0,4,413072,https://www.24sata.hr/news/istog-trena-bih-osudio-one-koji-u-mojoj-blizini-velicaju-pavelica-694796,Istog trena bih osudio one koji u mojoj blizini veličaju Pavelića,2020-05-24
482,0,0,0,NO,1,1,0,0,3,422487,https://www.24sata.hr/news/pauletic-reci-da-mi-je-motiv-uhljebljivanje-to-je-smijesno-694959,"Pauletić: Reći da mi je motiv uhljebljivanje, to je smiješno",2020-05-24
483,-1,0,1,NO,NO,1,1,0,3,6036403,https://www.vecernji.hr/vijesti/hrvati-se-iseljavaju-djeca-gladuju-a-milanovica-muce-samo-ustase-1404500,"Hrvati se iseljavaju, djeca gladuju, a Milanovića muče samo ustaše",2020-05-23
484,0,NO,-1,NO,0,0,1,0,5,6002283,https://www.vecernji.hr/vijesti/most-vise-nece-biti-isti-eksperiment-kakav-na-politickoj-sceni-jos-nismo-vidjeli-1404470,Most više neće biti isti: Eksperiment kakav na političkoj sceni još nismo vidjeli,2020-05-23
485,1,-1,NO,NO,NO,1,1,0,6,5929269,https://www.vecernji.hr/vijesti/zbog-ovih-razloga-andrej-plenkovic-morao-je-u-srpnju-na-izbore-1404605,Zbog ovih razloga Andrej Plenković morao je u srpnju na izbore,2020-05-23
486,0,NO,NO,NO,1,0,1,1,4,6248190,https://www.vecernji.hr/vijesti/skoro-se-pohvalio-pojacanjem-u-stranku-dolazi-kvizas-robert-pauletic-1404580,Škoro se pohvalio pojačanjem: U stranku dolazi 'kvizaš' Robert Pauletić,2020-05-23
487,1,-1,NO,NO,NO,1,0,0,4,413364,https://www.24sata.hr/news/grbin-je-rekao-da-je-bernardic-jedan-neuspjeli-eksperiment-694974,'Grbin je rekao da je Bernardić jedan neuspjeli eksperiment...',2020-05-24
488,0,NO,0,NO,NO,0,0,1,4,1866524,https://www.jutarnji.hr/vijesti/hrvatska/tomislav-karamarko-oglasio-se-prvi-put-nakon-uhicenja-njegove-supruge-ane-jos-jedan-tetar-apsurda-pod-nazivom-nadimo-mu-nesto-10335394,TOMISLAV KARAMARKO OGLASIO SE PRVI PUT NAKON UHIĆENJA NJEGOVE SUPRUGE ANE 'Još jedan tetar apsurda pod nazivom: 'Nađimo mu nešto'',2020-05-23
489,1,-1,NO,NO,NO,1,0,0,3,1856438,https://www.jutarnji.hr/vijesti/hrvatska/vladajuci-predlazu-kroz-godinu-14-radnih-nedjelja-a-poslodavci-ce-birati-kojih-ministar-horvat-odbacuje-optuzbe-o-predizbornom-triku-10335823,"VLADAJUĆI PREDLAŽU: 'KROZ GODINU 14 RADNIH NEDJELJA, A POSLODAVCI ĆE BIRATI KOJIH' Ministar Horvat odbacuje optužbe o predizbornom triku",2020-05-23
490,1,1,NO,NO,0,1,1,0,3,1864432,https://www.jutarnji.hr/magazini/zasto-treca-opcija-hrvate-ne-zanima-otkako-je-pao-socijalizam-na-prostoru-od-baltika-do-soce-samo-hrvati-i-albanci-biraju-da-ih-vode-dvije-stranke-10334620,"ZAŠTO TREĆA OPCIJA HRVATE NE ZANIMA? Otkako je pao socijalizam, na prostoru od Baltika do Soče, samo Hrvati i Albanci biraju da ih vode dvije stranke",2020-05-23
491,1,-1,NO,NO,1,1,0,0,5,1865908,https://www.jutarnji.hr/vijesti/hrvatska/zakomplicirali-se-pregovori-sdp-a-i-matije-posavca-hdz-dobio-zvucno-pojacanje-a-nagovaraju-i-mladena-markaca-da-nosi-listu-10334929,"Zakomplicirali se pregovori SDP-a i Matije Posavca, HDZ dobio zvučno pojačanje, a nagovaraju i Mladena Markača da nosi listu",2020-05-23
492,-1,1,NO,NO,NO,1,1,0,6,7007428,https://www.vecernji.hr/vijesti/bernardic-glas-za-hdz-je-glas-za-korupciju-plenkovic-nakon-5-srpnja-nece-vidjeti-vladu-1404603,Bernardić odgovorio Plenkoviću i napao Bačića: Je li to onaj koji je u karticu upisao 26 nekretnina,2020-05-23
493,-1,1,NO,NO,NO,1,1,0,5,1859788,https://www.jutarnji.hr/vijesti/hrvatska/bernardic-u-dubrovniku-ovdje-gledamo-turisticki-armagedon-odgovorio-plenkovicu-napao-bacica-je-li-to-onaj-koji-je-preko-noci-upisao-26-nekretnina-10335484,"BERNARDIĆ U DUBROVNIKU 'Ovdje gledamo turistički Armagedon' ODGOVORIO PLENKOVIĆU, NAPAO BAČIĆA 'Je li to onaj koji je preko noći upisao 26 nekretnina'",2020-05-23
494,-1,NO,NO,NO,NO,0,0,1,6,8605275,https://www.jutarnji.hr/naslovnica/jurica-pavicic-zemlja-skrivenih-kuscevica-10333978,JURICA PAVIČIĆ Zemlja skrivenih 'kuščevića',2020-05-23
495,1,0,NO,NO,NO,1,1,0,5,1866528,https://www.jutarnji.hr/magazini/konacni-pad-radikalne-desnice-plenkovic-ima-sve-preduvjete-da-napravi-ideoloski-reset-i-stranku-vrati-na-kolosijek-kojim-su-vozili-tudman-i-sanader-10334539,KONAČNI PAD RADIKALNE DESNICE Plenković ima sve preduvjete da napravi ideološki reset i stranku vrati na kolosijek kojim su vozili Tuđman i Sanader,2020-05-23
496,-1,NO,NO,NO,1,1,1,0,5,1868168,https://www.jutarnji.hr/vijesti/hrvatska/poznati-kvizas-i-putopisac-ide-na-izbore-sa-skorom-za-jutarnji-objasnio-zasto-se-prikljucio-domovinskom-pokretu-i-sto-bi-trazio-od-mogucih-partnera-10335331,POZNATI KVIZAŠ I PUTOPISAC IDE NA IZBORE SA ŠKOROM Za Jutarnji objasnio zašto se priključio Domovinskom pokretu i što bi tražio od mogućih partnera,2020-05-23
497,0,NO,NO,NO,1,0,1,0,4,2404283,https://www.index.hr/clanak.aspx?id=2185103,Robert Pauletić pridružio se Škorinom Domovinskom pokretu,2020-05-23
498,1,-1,NO,NO,NO,1,0,0,4,2404315,https://www.index.hr/clanak.aspx?id=2185186,"Vlada predlaže 14 radnih nedjelja godišnje, poslodavci će sami birati koje će to biti",2020-05-23
499,0,NO,NO,NO,NO,1,0,0,3,2101056,https://www.jutarnji.hr/vijesti/svijet/moj-cin-je-bio-ljudski-i-patriotski-veleposlanica-bih-u-ceskoj-pod-lavinom-pritisaka-zbog-spustanja-zastave-na-pola-koplja-nakon-smrti-pisca/10335499/,'MOJ ČIN JE BIO LJUDSKI I PATRIOTSKI' Veleposlanica BiH u Češkoj pod lavinom pritisaka zbog spuštanja zastave na pola koplja nakon smrti pisca,2020-05-23
500,1,1,NO,NO,1,1,0,0,5,1845125,https://www.jutarnji.hr/vijesti/hrvatska/moja-buduca-vlada-bit-ce-zapamcena-za-sva-vremena-davor-bernardic-prsti-optimizmom-uoci-izbora-a-jandrokovicu-se-ispricao-nije-10336021,"'MOJA BUDUĆA VLADA BIT ĆE ZAPAMĆENA ZA SVA VREMENA' Davor Bernardić pršti optimizmom uoči izbora, a Jandrokoviću se ispričao nije",2020-05-23
501,-1,-1,NO,NO,NO,0,0,1,3,1864391,https://www.jutarnji.hr/vijesti/hrvatska/bacic-odgovorio-na-bernardiceve-prozivke-smeta-mu-sto-sam-upisao-nekretnine-naslijedene-od-oca-ali-mu-ne-smeta-sto-je-nezakonito-primio-263000-kuna-10335871,"BAČIĆ ODGOVORIO NA BERNARDIĆEVE PROZIVKE Smeta mu što sam upisao nekretnine naslijeđene od oca, ali mu ne smeta što je nezakonito primio 263.000 kuna",2020-05-23
502,-1,NO,NO,NO,1,0,1,0,3,2404301,https://www.index.hr/clanak.aspx?id=2185171,"""U totalita, totila... totila"": Penava se mučio da izgovori totalitatura, nije uspio",2020-05-23
503,1,-1,NO,NO,NO,0,1,0,3,6511636,https://www.index.hr/vijesti/clanak/bacic-bizarna-bernardiceva-izjava-pokazuje-da-vodi-politiku-bez-sadrzaja/2185201.aspx,Bačić: Bizarna Bernardićeva izjava pokazuje da vodi politiku bez sadržaja,2020-05-23
504,-1,1,NO,NO,NO,1,0,0,5,2404270,https://www.index.hr/clanak.aspx?id=2185147,Bernardić poručio Plenkoviću: Glas za HDZ je glas za korupciju,2020-05-23
505,1,NO,0,NO,NO,0,1,1,4,2404255,https://www.index.hr/clanak.aspx?id=2185111,Karamarko se u dugom postu osvrnuo na privođenje supruge,2020-05-23
506,1,0,NO,NO,NO,1,0,0,3,2404264,https://www.index.hr/clanak.aspx?id=2185047,Plenković želi neradnu nedjelju,2020-05-23
507,NO,NO,0,NO,1,0,1,0,4,460066,https://www.24sata.hr/news/pauletic-je-kod-skore-imamo-kviska-on-nam-je-vazan-adut-694795,"Pauletić je kod Škore: 'Imamo Kviska, on nam je važan adut'",2020-05-23
508,1,NO,NO,NO,NO,1,0,0,5,415920,https://www.24sata.hr/news/plenkovic-kaze-da-ce-ozakoniti-neradnu-nedjelju-stozer-ostaje-694784,Plenković kaže da će ozakoniti neradnu nedjelju. Stožer ostaje,2020-05-23
509,-1,NO,NO,NO,1,0,1,0,6,415921,https://www.24sata.hr/news/u-totalita-totila-totila-ivana-penavu-namucila-totalitatura-694805,"U totalita, totila... totila: Ivana Penavu namučila totalitatura",2020-05-23
510,1,-1,NO,NO,NO,1,0,0,4,9998924,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/ministar-darko-horvat-vladajuci-predlazu-14-radnih-nedjelja-kroz-godinu---606533.html,"Vlada predlaže da samo 14 nedjelja u godini budu radne: ""Još ćemo definirati rad subotom""",2020-05-23
511,NO,NO,NO,NO,1,0,0,0,3,9467924,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/robert-pauletic-pridruzio-se-domovinskom-pokretu-miroslava-skore---606509.html,"Škorin Domovinski pokret se hvali: ""Imamo kviska! Pridružio nam se Robert Pauletić""",2020-05-23
512,NO,NO,1,NO,NO,0,1,0,3,7055244,https://www.vecernji.hr/showbiz/tony-cetinski-progovorio-o-politici-i-skori-otkrio-kojoj-stranci-bi-se-prikljucio-1404422,"Tony Cetinski progovorio o politici i Škori, otkrio kojoj stranci bi se priključio",2020-05-22
513,0,NO,0,NO,1,1,0,0,3,7007430,https://www.vecernji.hr/vijesti/skoro-ostro-o-milanovicu-to-je-skandalozna-poruka-on-prvi-treba-izaci-na-izbore-1404310,Škoro oštro o Milanoviću: To je skandalozna poruka. On prvi treba izaći na izbore,2020-05-22
514,1,-1,NO,NO,NO,0,0,1,3,450816,https://www.24sata.hr/news/bacic-bernardicu-je-izjava-bizarna-a-politika-bez-sadrzaja-694871,"Bačić: Bernardiću je izjava bizarna, a politika bez sadržaja",2020-05-23
515,1,NO,NO,NO,1,0,0,0,3,424038,https://www.24sata.hr/news/bernardic-plenkovic-skoro-i-petrov-kazu-da-su-za-debatu-694867,"Bernardić, Plenković, Škoro i Petrov kažu da su za debatu",2020-05-23
516,-1,NO,NO,NO,NO,0,0,1,6,458458,https://www.24sata.hr/news/malo-je-reci-da-je-karamarko-u-soku-zbog-supruge-ane-694786,Malo je reći da je Karamarko u šoku zbog supruge Ane,2020-05-23
517,1,-1,-1,NO,NO,1,1,0,5,6931779,https://www.vecernji.hr/vijesti/nadmetanje-dviju-ljevica-plenkoviceve-i-bernardiceve-1404214,Nadmetanje dviju ljevica – Plenkovićeve i Bernardićeve,2020-05-22
518,NO,NO,1,NO,NO,1,0,0,3,7238725,https://www.vecernji.hr/vijesti/marija-selak-raspudic-u-prvom-intervjuu-otkrila-zasto-bas-most-imam-samo-jednog-uzora-1404477,Nova Mostova uzdanica: 'Ja imam samo jednog političkog uzora',2020-05-22
519,NO,1,NO,NO,NO,1,1,0,5,4456012,https://www.vecernji.hr/vijesti/picula-sprijecio-dodjelu-izvjesca-ekstremnim-desnicarima-u-europskom-parlamentu-1404260,Picula spriječio ekstremne desničare u pokušaju pisanja izvješća o Arapskom poluotoku,2020-05-22
520,1,NO,NO,NO,NO,1,0,0,3,7259419,https://www.vecernji.hr/vijesti/plenkovic-o-milanovicevoj-izjavi-za-bernardica-je-to-vrlo-znakovita-poruka-1404295,Plenković o Milanovićevoj izjavi: Za Bernardića to je vrlo znakovita poruka,2020-05-22
521,0,-1,NO,NO,NO,1,0,0,3,6432430,https://www.vecernji.hr/vijesti/strucnjaci-kritiziraju-milanovica-zbunio-se-i-poslao-losu-poruku-to-je-politicki-idiotizam-1404465,"Stručnjaci kritiziraju Milanovića: Zbunio se i poslao lošu poruku, to je 'politički idiotizam'",2020-05-22
522,0,NO,0,NO,1,1,0,0,4,1866561,https://www.jutarnji.hr/vijesti/hrvatska/skoro-iskritizirao-milanovica-zbog-jucerasnje-izjave-pa-komentirao-prodaju-biznisa-nadam-se-da-necete-ici-toliko-daleko-da-cu-morati-prodati-i-kucu-10332163,ŠKORO ISKRITIZIRAO MILANOVIĆA ZBOG JUČERAŠNJE IZJAVE PA KOMENTIRAO PRODAJU BIZNISA 'Nadam se da nećete ići toliko daleko da ću morati prodati i kuću',2020-05-22
523,1,-1,NO,NO,NO,1,0,1,5,1837963,https://www.jutarnji.hr/vijesti/hrvatska/zupan-kozic-optuzio-zamjenicu-i-sdp-za-lazi-i-medijske-napade-to-je-politicki-mobing-i-kampanja-koja-se-vec-neko-vrijeme-vodi-protiv-mene-10333312,ŽUPAN KOŽIĆ OPTUŽIO ZAMJENICU I SDP ZA LAŽI I MEDIJSKE NAPADE 'To je politički mobing i kampanja koja se već neko vrijeme vodi protiv mene',2020-05-22
524,1,0,NO,NO,0,1,1,0,4,1864679,https://www.jutarnji.hr/vijesti/hrvatska/zustra-polemika-u-emisiji-uzivo-raspravljali-je-li-civilizirana-kampanja-moguca-pa-se-posvadali-grbin-ne-moze-izdrzati-on-mora-biti-bezobrazan-10332211,"ŽUSTRA POLEMIKA U EMISIJI UŽIVO Raspravljali je li civilizirana kampanja moguća pa se posvađali: 'Grbin ne može izdržati, on mora biti bezobrazan'",2020-05-22
525,1,-1,NO,NO,NO,1,0,0,5,7043543,https://www.vecernji.hr/vijesti/andrej-plenkovic-politicki-stav-vlade-i-hdz-a-je-da-nedjelja-treba-biti-neradna-1404507,Andrej Plenković: 'Želimo ozakoniti neradnu nedjelju',2020-05-22
526,NO,NO,0,NO,-1,0,0,0,3,7297589,https://www.vecernji.hr/vijesti/grmoja-o-rasipanju-mosta-imamo-nova-pojacanja-vise-nista-nece-biti-isto-1404328,"Grmoja o rasipanju Mosta: Imamo nova pojačanja, više ništa neće biti isto",2020-05-22
527,NO,1,NO,NO,NO,1,0,0,3,1865910,https://www.jutarnji.hr/vijesti/hrvatska/hoce-li-restart-koalicija-ostati-bez-jednog-jakog-igraca-dogovor-s-medimurskim-zupanom-bio-je-blizu-kraja-ali-sada-su-se-pregovori-zakomplicirali-10334854,"HOĆE LI RESTART KOALICIJA OSTATI BEZ JEDNOG JAKOG IGRAČA? Dogovor s međimurskim županom bio je blizu kraja, ali sada su se pregovori zakomplicirali",2020-05-22
528,1,1,NO,NO,NO,1,0,0,5,1860375,https://www.jutarnji.hr/vijesti/hrvatska/hrvatska-vlada-podrzava-uspostavu-eu-fonda-teskog-500-milijardi-eura-posebni-savjetnik-premijera-plenkovica-otkriva-kako-bismo-mogli-iskoristiti-novac-10327084,HRVATSKA VLADA PODRŽAVA USPOSTAVU EU FONDA TEŠKOG 500 MILIJARDI EURA Posebni savjetnik premijera Plenkovića otkriva kako bismo mogli iskoristiti novac,2020-05-22
529,0,0,NO,1,1,0,1,0,5,1859839,https://www.jutarnji.hr/naslovnica/u-hrvatskoj-raste-i-jaca-nova-ljevica-a-nitko-ne-vidi-dalje-od-skore-i-mosta-10330270,"U Hrvatskoj raste i jača nova ljevica, a nitko ne vidi dalje od Škore i Mosta",2020-05-22
530,0,0,1,NO,NO,1,1,0,4,1860554,https://www.jutarnji.hr/vijesti/hrvatska/velika-transformacija-mosta-nove-akvizicije-grmoje-i-petrova-jasno-govore-u-kojem-smjeru-ce-ici-stranka-raspudic-i-troskot-korak-do-pridruzivanja-10330450,"VELIKA TRANSFORMACIJA MOSTA Nove akvizicije Grmoje i Petrova jasno govore u kojem smjeru će ići stranka, Raspudić i Troskot korak do pridruživanja",2020-05-22
531,1,NO,NO,NO,NO,1,0,0,5,1852047,https://www.jutarnji.hr/vijesti/svijet/celnistvo-hdz-a-bosne-i-hercegovine-osudilo-napade-na-katolicku-crkvu-i-kardinala-vinka-puljica-zbog-mise-za-zrtve-bleiburske-tragedije-10334353,Čelništvo HDZ-a Bosne i Hercegovine osudilo napade na Katoličku crkvu i kardinala Vinka Puljića zbog mise za žrtve bleiburške tragedije,2020-05-22
532,0,0,0,0,0,1,1,0,4,1688601,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-ima-obvezu-izaci-na-izbore-mesic-komentirao-predsjednikovu-izjavu-ali-i-politicku-situaciju-u-zemlji-to-je-bila-smisljena-provokacija-10333282,"'MILANOVIĆ IMA OBVEZU IZAĆI NA IZBORE' Mesić komentirao predsjednikovu izjavu, ali i političku situaciju u zemlji: 'To je bila smišljena provokacija'",2020-05-22
533,NO,1,NO,NO,NO,1,0,0,4,1866890,https://www.jutarnji.hr/vijesti/hrvatska/bernardic-o-milanovicevoj-izjavi-da-mozda-nece-izaci-na-izbore-bila-je-to-simbolicna-gesta-neutralnosti-a-usput-je-poslao-jednu-odgovornu-poruku-10334443,"BERNARDIĆ O MILANOVIĆEVOJ IZJAVI DA MOŽDA NEĆE IZAĆI NA IZBORE 'Bila je to simbolična gesta neutralnosti, a usput je poslao jednu odgovornu poruku'",2020-05-22
534,1,0,NO,NO,NO,1,0,0,5,1856973,https://www.jutarnji.hr/vijesti/hrvatska/ekskluzivno-prvi-predizborni-intervju-andreja-plenkovica-ponovno-rasipanje-glasova-na-desnici-pomaze-bernardicu-10334548,EKSKLUZIVNO: PRVI PREDIZBORNI INTERVJU ANDREJA PLENKOVIĆA 'Ponovno rasipanje glasova na desnici pomaže Bernardiću!',2020-05-22
535,NO,1,NO,NO,NO,1,0,0,4,2100907,https://www.jutarnji.hr/vijesti/hrvatska/gordan-maras-predsjednik-republike-bi-trebao-glasati-na-izborima-10333621,GORDAN MARAS 'Predsjednik Republike bi trebao glasati na izborima',2020-05-22
536,1,-1,NO,NO,NO,1,0,1,4,1669940,https://www.jutarnji.hr/vijesti/hrvatska/hdz-ov-ivo-zinic-predizborno-vrijeme-nazvao-pocetkom-velike-bitke-za-domovinu-kritizirao-davora-bernardica-i-lokalni-sdp-10334593,"HDZ-ov Ivo Žinić predizborno vrijeme nazvao početkom 'velike bitke za Domovinu', kritizirao Davora Bernardića i lokalni SDP",2020-05-22
537,NO,1,NO,NO,NO,1,0,0,3,2404202,https://www.index.hr/clanak.aspx?id=2184940,Maras: Milanović bi trebao glasati na izborima,2020-05-22
538,0,0,1,0,0,1,1,0,5,2404151,https://www.index.hr/clanak.aspx?id=2184893,"Most je izašao iz ormara, želi biti stranka za pristojne Hrvate katolike",2020-05-22
539,1,-1,NO,NO,NO,1,0,1,5,2404143,https://www.index.hr/clanak.aspx?id=2185009,Predsjednik sisačkog HDZ-a: Izbori su početak velike bitke za domovinu,2020-05-22
540,0,NO,-1,NO,1,1,0,0,4,2404388,https://www.index.hr/clanak.aspx?id=2184868,Škoro kaže da je Milanovićeva izjava kako možda neće glasati skandalozna,2020-05-22
541,1,-1,NO,NO,NO,1,0,0,4,4894577,https://www.index.hr/vijesti/clanak/zupan-zagrebacke-zupanije-optuzio-zamjenicu-iz-redova-sdpa-da-laze/2184918.aspx,Župan Zagrebačke županije optužio zamjenicu da ga pokušava smijeniti lažima,2020-05-22
542,0,-1,-1,NO,NO,1,1,0,5,3637487,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/profesor-zarko-puhovski-za-dnevnik-hr-svakakvih-predsjednika-smo-vidjeli-ali-politickog-idiota-ne-to-je-zalosna-glupost---606382.html,"Puhovski za DNEVNIK.hr o Milanovićevoj izjavi: ''Svakakvih predsjednika smo vidjeli u povijesti, ali političkog idiota nismo. To je žalosna glupost''",2020-05-22
543,1,NO,-1,NO,0,1,0,0,5,3563894,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/predsjednik-domovinskog-pokreta-miroslav-skoro-o-izborima-mostu-zoranu-milanovicu-i-ivanu-penavi---606356.html,"Škoro:""Milanović bi se trebao probuditi ranije, počešljati i prvi izaći na izbore"", Plenković: ""To je znakovita poruka Bernardiću""",2020-05-22
544,1,NO,NO,NO,NO,1,0,0,3,3483428,https://dnevnik.hr/vijesti/hrvatska/politicki-veterani-misle-o-danasnjoj-situaciji-o-politici---606483.html,"Što hrvatski politički veterani misle o aktualnoj situaciji u politici: ""Glavna je stvar u Saboru raditi paradu, kokošinjac. Stvarno je ponekad slično kokošinjcu""",2020-05-22
545,NO,1,NO,NO,NO,1,0,0,4,2404183,https://www.index.hr/clanak.aspx?id=2184997,Bernardić o Milanovićevoj izjavi da neće izaći na izbore: To je gesta neutralnosti,2020-05-22
546,NO,NO,1,NO,0,0,1,0,3,2404195,https://www.index.hr/clanak.aspx?id=2184890,"Grmoja: Troje ljudi je napustilo stranku, ostali su otišli u političku mirovinu",2020-05-22
547,0,NO,NO,NO,1,1,0,0,4,411824,https://www.24sata.hr/news/skoro-milanovic-bi-se-trebao-pocesljati-i-prvi-izaci-na-izbore-694627,Škoro: Milanović bi se trebao počešljati i prvi izaći na izbore,2020-05-22
548,1,-1,NO,NO,NO,1,0,1,5,10858714,https://www.24sata.hr/news/zinic-kandidati-hdz-a-jamac-su-jos-brzeg-razvoja-zupanije-694735,Žinić: Kandidati HDZ-a jamac su još bržeg razvoja županije,2020-05-22
549,0,1,NO,NO,NO,1,0,0,5,3542262,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/davor-bernardic-komentirao-plenkovicevu-izjavu-o-milanovicevom-neizlasku-na-izbore---606424.html,"Bernardić odgovorio Plenkoviću: ""U HDZ-u nisu navikli na to da predsjednik bude neutralan""",2020-05-22
550,0,NO,NO,NO,NO,1,0,0,4,3596459,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/boris-jokic-gost-dnevnika-nove-tv---606460.html,"Jokić: ""Nikoga nije briga za koga će Zoran Milanović glasati, važno je dati poruku da treba izaći na izbore. Pa makar prekrižili listić""",2020-05-22
551,1,0,NO,NO,NO,1,0,0,3,5896078,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/andrej-plenkovic-ne-bude-li-nuzna-ukinut-ce-se-zabrana-rada-nedjeljom---606482.html,"Plenković o neradnoj nedjelji: ""Ako se sada epidemiološki konstatira da to više nije nužno, onda će se ta mjera ukinuti""",2020-05-22
552,1,NO,NO,NO,NO,1,0,0,3,5729647,https://www.vecernji.hr/vijesti/na-hdz-ovoj-listi-i-dario-hrebak-1403914,"VIDEO Hrebak: U novoj većini neću biti bude li u njoj Bandićevih ""žetončića""",2020-05-21
553,1,NO,NO,NO,NO,1,0,0,3,5945946,https://www.vecernji.hr/vijesti/sef-hdz-a-o-spornom-zaposljavanju-ja-to-nikad-ne-bih-napravio-1404158,Šef HDZ-a o spornom zapošljavanju: Ja to nikad ne bih napravio,2020-05-21
554,1,0,NO,NO,NO,1,0,0,3,438999,https://www.24sata.hr/news/ja-sam-za-neradnu-nedjelju-no-ako-nije-nuzna-ukidamo-je-694748,"'Ja sam za neradnu nedjelju, to je politički stav Vlade i HDZ-a'",2020-05-22
