"",HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
531,0,1,NO,NO,NO,1,0,0,4,12024528,https://www.24sata.hr/news/sukob-oko-zakona-o-izbornim-jedinicama-nije-muski-ovo-sto-radite-ali-vam-ide-uz-nadimak-940543,"Sukob oko Zakona o izbornim jedinicama: 'Nije muški ovo što radite, ali vam ide uz nadimak'",2023-10-17
532,-1,NO,NO,NO,1,1,0,0,5,12027455,https://www.24sata.hr/news/granicu-nam-prelazi-tko-hoce-ti-ljudi-galame-osjete-se-a-nasi-gradani-se-osjecaju-nesigurno-940827,"'Granicu nam prelazi tko hoće, ti ljudi galame, osjete se, a naši građani se osjećaju nesigurno'",2023-10-18
533,NO,0,NO,NO,1,1,0,0,4,12032267,https://www.24sata.hr/news/opasnost-od-terorizma-postoji-ne-treba-je-podcjenjivati-i-zato-sluzbe-moraju-biti-oprezne-940806,"'Opasnost od terorizma postoji, ne treba je podcjenjivati i zato službe moraju biti oprezne'",2023-10-18
534,1,NO,NO,NO,NO,1,0,0,3,12027823,https://www.24sata.hr/news/u-tijeku-je-repatrijacija-23-nasa-drzavljana-iz-gaze-policija-radi-svoj-posao-spremni-su-na-sve-940866,"'U tijeku je repatrijacija 23 naša državljana iz Gaze. Policija radi svoj posao, spremni su na sve'",2023-10-18
535,-1,1,NO,NO,NO,1,0,0,5,12027154,https://www.24sata.hr/news/grbin-za-pozar-u-osijeku-su-odgovori-vlasnik-i-inspekcija-940791,Grbin: Za požar u Osijeku su odgovori vlasnik i inspekcija,2023-10-18
536,-1,NO,NO,NO,0,1,1,0,5,12021843,https://www.24sata.hr/news/poljska-u-mome-srcu-koje-bi-pouke-hrvatska-mogla-izvuci-iz-prijelomnih-izbora-u-poljskoj-940283,Poljska u mome srcu: Koje bi pouke Hrvatska mogla izvući iz prijelomnih izbora u Poljskoj?,2023-10-16
537,NO,0,NO,NO,NO,1,0,0,3,12021988,https://www.24sata.hr/news/sabor-ovaj-tjedan-o-grlic-radmanu-rebalansu-proracuna-zakonu-o-izbornim-jedinicama-940301,"Sabor ovaj tjedan o Grlić-Radmanu, rebalansu proračuna, Zakonu o izbornim jedinicama...",2023-10-16
538,NO,NO,NO,NO,NO,0,0,1,3,12024927,https://www.24sata.hr/news/misli-da-je-usutkao-medije-ali-apsurdni-lex-ap-ce-mu-pasti-na-ustavnom-sudu-i-u-strasbourgu-939606,"Misli da je ušutkao medije, ali apsurdni ‘lex AP’ će mu pasti na Ustavnom sudu i u Strasbourgu",2023-10-17
539,1,-1,-1,NO,NO,1,1,0,5,12033159,https://www.24sata.hr/news/nista-od-smjene-grlic-radmana-sabor-odbio-prijedlog-oporbe-940493,"Ništa od smjene Grlić Radmana, Sabor je odbio prijedlog oporbe",2023-10-17
540,1,NO,NO,NO,NO,1,0,0,3,12025321,https://www.24sata.hr/news/plenkovic-tvrdi-za-razliku-od-nas-drugi-na-svinjskoj-kugi-zele-parazitirati-mi-smo-za-istinu-940621,"Plenković tvrdi: Za razliku od nas, drugi na svinjskoj kugi žele parazitirati. Mi smo za istinu...",2023-10-17
541,NO,1,NO,NO,NO,1,0,0,5,12024663,https://www.24sata.hr/news/tomasevic-i-klisovic-u-zagrebu-uvode-zvizdac-zele-da-preko-nje-ljudi-prijavljuju-korupciju-939491,"Tomašević i Klisović u Zagrebu uvode 'Zviždač', žele da preko nje ljudi prijavljuju korupciju",2023-10-12
542,1,NO,NO,NO,NO,1,0,0,4,12015382,https://www.24sata.hr/news/plenkovic-milanovic-iza-sebe-nema-nikakvih-postignuca-939857,Plenković: Milanović iza sebe nema nikakvih postignuća...,2023-10-13
543,0,-1,NO,NO,NO,1,0,1,5,12015885,https://www.24sata.hr/news/sefa-gradskog-vijeca-terete-za-izvlacenje-novca-sdp-ova-ikic-banicek-odlucila-sve-ignorirati-939842,"Šefa gradskog vijeća terete za izvlačenje novca, SDP-ova Ikić Baniček odlučila sve ignorirati",2023-10-13
544,-1,NO,NO,NO,NO,1,0,0,4,12112546,https://www.24sata.hr/news/turizam-jedina-preostala-grana-koja-se-razvija-usprkos-hdz-u-939954,Turizam jedina preostala grana koja se razvija usprkos HDZ-u,2023-10-14
545,-1,NO,NO,NO,1,1,0,0,6,12016929,https://www.24sata.hr/news/vrlo-brzo-na-sjednicama-cemo-saznati-ciji-hdz-vlada-osijekom-plenkovicev-ili-anusicev-939933,Vrlo brzo na sjednicama ćemo saznati čiji HDZ vlada Osijekom. Plenkovićev ili Anušićev?,2023-10-14
546,NO,1,NO,NO,NO,1,0,0,3,12009239,https://www.24sata.hr/news/svjesno-je-propustio-potpisati-proglasenje-zakona-o-izbornim-jedinicama-u-zadanom-roku-939650,Svjesno je propustio potpisati proglašenje Zakona o izbornim jedinicama u zadanom roku,2023-10-12
547,0,NO,NO,0,NO,0,0,0,2,12007834,https://www.24sata.hr/news/malenici-neugodno-zbog-pitanja-o-susretu-s-barbaricem-pa-se-poceo-smijati-ne-znam-ovaj-939557,"Malenici neugodno zbog pitanja o susretu s Barbarićem pa se počeo smijati: 'Ne znam, ovaj...'",2023-10-12
548,NO,NO,NO,NO,NO,0,0,1,5,12005705,https://www.24sata.hr/news/plenkovic-vodi-drzavu-s-glavom-u-pijesku-zanemaruje-moral-939438,"Plenković vodi državu s glavom u pijesku, zanemaruje moral",2023-10-12
549,NO,NO,NO,1,NO,1,0,0,5,12010100,https://www.24sata.hr/news/preko-17-000-potpisa-za-spas-planinarskih-domova-vazni-su-oni-moraju-ostati-javno-dobro-939566,"Preko 17.000 potpisa za spas planinarskih domova: 'Važni su, oni moraju ostati javno dobro'",2023-10-12
550,NO,NO,NO,NO,NO,1,0,0,3,12007836,https://www.24sata.hr/news/prvi-premijer-juzne-koreje-u-hrvatskoj-plenkovic-dizemo-razinu-odnosa-nasih-zemalja-939569,"Prvi premijer Južne Koreje u Hrvatskoj, Plenković: 'Dižemo razinu odnosa naših zemalja'",2023-10-12
551,1,NO,NO,NO,NO,0,1,1,5,12000060,https://www.24sata.hr/news/sandra-bencic-trebala-bi-poslati-malo-pismo-zahvale-zekanovicu-939058,Sandra Benčić trebala bi poslati malo pismo zahvale Zekanoviću,2023-10-10
552,-1,0,-1,NO,NO,1,0,1,5,12000207,https://www.24sata.hr/news/zaboravljivi-premijer-nekad-je-osudio-tuzbe-protiv-zastupnika-a-o-hep-ovoj-sad-nista-ne-zna-939096,"Zaboravljivi premijer: Nekad je osudio tužbe protiv zastupnika, a o HEP-ovoj sad ništa ne zna...",2023-10-10
553,-1,NO,NO,NO,1,1,0,0,6,12002110,https://www.24sata.hr/news/dretar-vlada-zanemaruje-prava-102-hrvatska-drzavljana-koji-jos-uvijek-came-u-grckom-pritvoru-939256,Dretar: Vlada zanemaruje prava 102 hrvatska državljana koji još uvijek čame u grčkom pritvoru,2023-10-11
554,-1,1,NO,NO,NO,1,0,0,5,12002546,https://www.24sata.hr/news/glasovac-i-peovic-svi-su-sve-znali-za-ekolosku-katastrofu-u-osijeku-odgovoran-je-hdz-939298,"Glasovac i Peović: Svi su sve znali, za ekološku katastrofu u Osijeku odgovoran je HDZ",2023-10-11
555,0,-1,0,NO,NO,0,0,1,5,12002544,https://www.24sata.hr/news/saucha-konacno-ide-u-zatvor-a-milanovic-i-plenkovic-na-izbore-939304,"Saucha konačno ide u zatvor, a Milanović i Plenković na izbore",2023-10-11
556,NO,NO,NO,-1,NO,0,1,1,6,11996889,https://www.24sata.hr/news/mozemo-sponzorira-seksualne-nastranosti-kaze-isti-festival-podrzali-i-bandic-i-ministarstvo-938657,"'Možemo sponzorira seksualne nastranosti', kaže. Isti festival podržali i Bandić i ministarstvo",2023-10-09
557,1,NO,NO,NO,NO,1,0,0,3,11997744,https://www.24sata.hr/news/ne-postoji-afera-hep-puno-je-veci-problem-ovo-sto-se-tice-kuce-to-cemo-pravno-vidjeti-938869,"'Ne postoji afera HEP. Puno je veći problem ovo što se tiče kuće, to ćemo pravno vidjeti'",2023-10-09
558,1,NO,NO,NO,NO,0,1,1,6,11997190,https://www.24sata.hr/news/dok-mu-gori-pod-nogama-u-osijeku-zupan-ivan-anusic-je-potpalio-vatru-pod-plenkovicem-938811,"Dok mu gori pod nogama u Osijeku, župan Ivan Anušić je potpalio vatru pod Plenkovićem",2023-10-09
559,1,NO,NO,NO,NO,1,0,0,3,11997482,https://www.24sata.hr/news/pratite-izjavu-plenkovica-938819,"Plenković o Izraelu: 'Ovo su brutalni napadi, egzekucija civila. Oštro smo to osudili'",2023-10-09
560,1,NO,0,NO,NO,1,0,0,3,11998265,https://www.24sata.hr/news/potpredsjednik-hdz-a-zoran-milanovic-je-usao-u-kampanju-i-svrstao-se-na-stranu-oporbe-938926,Potpredsjednik HDZ-a: 'Zoran Milanović je ušao u kampanju i svrstao se na stranu oporbe',2023-10-09
561,1,0,NO,0,NO,1,0,0,3,11993264,https://www.24sata.hr/news/puna-sabornica-i-to-u-subotu-gradani-kao-zastupnici-resetali-jandrokovica-raznim-pitanjima-938498,Puna sabornica i to u subotu: Građani kao zastupnici 'rešetali' Jandrokovića raznim pitanjima,2023-10-07
562,-1,NO,NO,NO,NO,1,0,0,3,11992603,https://www.24sata.hr/news/zakon-o-izbornim-jedinicama-mora-na-popravni-nece-biti-stete-nece-se-nista-promijeniti-938341,"Zakon o izbornim jedinicama mora na popravni: 'Neće biti štete, neće se ništa promijeniti'",2023-10-07
563,-1,NO,NO,NO,NO,0,0,1,5,11994895,https://www.24sata.hr/news/ivan-anusic-frane-barbaric-radi-stetu-hdz-u-nedopustivo-je-da-ilegalno-gradi-kucu-938629,"Ivan Anušić: 'Frane Barbarić radi štetu HDZ-u, nedopustivo je da ilegalno gradi kuću'",2023-10-08
564,-1,1,NO,NO,NO,0,1,0,4,11994974,https://www.24sata.hr/news/milanovic-uzvratio-plenkovicu-neka-zadrzi-tintu-trebat-ce-mu-za-potpise-smjena-muljatora-938639,"Milanović uzvratio Plenkoviću: Neka zadrži tintu, trebat će mu za potpise smjena muljatora",2023-10-08
565,1,1,NO,1,NO,1,0,0,5,11996068,https://www.24sata.hr/news/na-ljestvici-najpopularnijih-politicara-iznenadenje-sandra-bencic-popela-se-na-trece-mjesto-938705,Na ljestvici najpopularnijih političara iznenađenje: Sandra Benčić popela se na treće mjesto,2023-10-08
566,1,NO,NO,NO,1,1,0,0,4,11992690,https://www.24sata.hr/news/to-sto-milanovic-nije-potpisao-zakon-na-vrijeme-krupniji-je-problem-od-50-eura-za-vez-938440,To što Milanović nije potpisao Zakon na vrijeme je problem. Predsjednik niškoristi i lijen je,2023-10-07
567,-1,NO,1,NO,NO,1,0,0,4,11993527,https://www.24sata.hr/news/uzet-cemo-vise-od-19-mandata-necemo-s-mozemo-a-hdz-nam-je-tek-apsolutno-neprihvatljiv-937911,"'Uzet ćemo više od 19 mandata, nećemo s Možemo, a HDZ nam je tek apsolutno neprihvatljiv'",2023-10-07
568,-1,1,NO,NO,NO,1,0,0,4,11993351,https://www.24sata.hr/news/hss-i-socijaldemokrati-potpisali-povelju-o-politickoj-suradnji-i-savezu-zaustavimo-iseljavanje-938511,HSS i Socijaldemokrati potpisali Povelju o političkoj suradnji i savezu: Zaustavimo iseljavanje!,2023-10-07
569,1,NO,NO,NO,0,1,0,0,4,11993262,https://www.24sata.hr/news/jandrokovic-zoran-milanovic-namjerno-nije-potpisao-zakon-kako-bi-pogodovao-oporbi-938500,Jandroković: Zoran Milanović namjerno nije potpisao zakon kako bi pogodovao oporbi,2023-10-07
570,0,NO,NO,NO,1,1,0,0,5,11993675,https://www.24sata.hr/news/penava-o-migrantima-svi-bi-oko-toga-bili-u-rukavicama-ali-nitko-ne-zeli-rijesiti-to-pitanje-938530,"Penava o migrantima: 'Svi bi oko toga bili u rukavicama, ali nitko ne želi riješiti to pitanje'",2023-10-07
571,1,NO,NO,NO,NO,1,0,0,5,11991298,https://www.24sata.hr/news/dragan-covic-blokada-drzavnih-institucija-nece-ugroziti-otvaranje-pregovora-bih-s-eu-938348,Dragan Čović: Blokada državnih institucija neće ugroziti otvaranje pregovora BiH s EU,2023-10-06
572,1,NO,NO,NO,NO,1,0,0,4,11990329,https://www.24sata.hr/news/foto-seks-s-galerije-mahao-u-saboru-jandrokovic-poziva-na-odgovornost-uoci-izborne-2024-938236,"FOTO Šeks s galerije mahao u Saboru, Jandroković poziva na odgovornost uoči izborne 2024.",2023-10-06
573,-1,NO,NO,NO,NO,1,0,0,3,11990597,https://www.24sata.hr/news/puljak-gradevinske-dozvole-treba-ubrzati-ali-i-donijeti-novi-zakon-o-prostornom-uredenju-938284,"Puljak: Građevinske dozvole treba ubrzati, ali i donijeti novi Zakon o prostornom uređenju",2023-10-06
574,-1,NO,NO,NO,NO,1,0,1,6,11990332,https://www.24sata.hr/news/slavonija-upada-iz-jedne-katastrofe-u-drugu-i-to-postaje-politicki-problem-za-plenkovica-938237,Slavonija upada iz jedne katastrofe u drugu. I to postaje politički problem za Plenkovića,2023-10-06
575,NO,-1,NO,NO,NO,1,0,0,5,11991965,https://www.24sata.hr/news/zoran-milanovic-ruzno-je-izdvajati-one-koji-su-bili-protiv-obuke-ukrajinaca-u-hrvatskoj-938396,Zoran Milanović: 'Ružno je izdvajati one koji su bili protiv obuke Ukrajinaca u Hrvatskoj',2023-10-06
576,NO,0,-1,NO,NO,1,0,0,4,11987292,https://www.24sata.hr/news/prava-zavrzlama-oko-zakona-o-izbornim-jedinicama-milanovic-ga-nije-na-vrijeme-potpisao-938030,Prava zavrzlama oko Zakona o izbornim jedinicama: 'Milanović ga nije na vrijeme potpisao',2023-10-05
577,1,0,NO,NO,NO,1,0,0,4,11985921,https://www.24sata.hr/news/sadasnji-zestoki-udari-hdz-a-po-oporbi-su-iskaz-slabosti-i-panike-937841,Sadašnji žestoki udari HDZ-a po oporbi su iskaz slabosti i panike,2023-10-05
578,-1,NO,NO,NO,NO,0,0,1,5,11987012,https://www.24sata.hr/news/cak-se-i-plenkovic-smijao-svom-gordanu-grlicu-radmanu-ali-sve-to-uopce-nije-bilo-smijesno-937988,Čak se i Plenković smijao svom Gordanu Grliću Radmanu. Ali sve to uopće nije bilo smiješno,2023-10-05
579,1,NO,-1,NO,NO,1,0,1,5,11990732,https://www.24sata.hr/news/imamo-niz-primjera-kada-je-predsjednik-zakone-potpisao-isti-dan-ocito-je-o-cemu-se-radi-938278,Imamo niz primjera kada je predsjednik zakone potpisao isti dan. Očito je o čemu se radi,2023-10-06
580,-1,NO,NO,NO,NO,1,0,1,6,11998272,https://www.24sata.hr/news/nevidena-blamaza-vlade-i-vladajucih-obili-su-im-se-o-glavu-bahatluk-i-slamperaj-938300,"'Neviđena blamaža Vlade i vladajućih, obili su im se o glavu bahatluk i šlamperaj'",2023-10-06
581,-1,NO,NO,NO,1,0,1,0,3,11984771,https://www.24sata.hr/news/stipi-mlinaricu-iz-domovinskog-pokreta-propala-inicijativa-za-zabranu-zvijezde-petokrake-937738,Stipi Mlinariću iz Domovinskog pokreta propala inicijativa za zabranu zvijezde petokrake,2023-10-04
582,-1,NO,NO,NO,1,1,1,0,6,11988064,https://www.24sata.hr/news/dosta-nam-je-ilegalnih-migranata-svjedoci-smo-terora-koji-se-provodi-nek-vlada-radi-938103,Deklaracija DP-a: 'Dosta nam je ilegalnih migranata! Ako Vlada ne zatvori granicu - referendum',2023-10-05
583,-1,NO,NO,NO,NO,1,0,0,5,11987426,https://www.24sata.hr/news/milanovic-odgovara-potpisao-sam-u-ustavnom-roku-nisam-ja-pisar-koji-ce-raditi-na-mig-vlade-938040,"Milanović odgovara: 'Potpisao sam u ustavnom roku, nisam ja pisar koji će raditi na mig Vlade'",2023-10-05
584,1,-1,-1,NO,NO,0,0,1,5,11985916,https://www.24sata.hr/news/o-grlicu-radmanu-devet-i-pol-sati-raspravljali-su-u-saboru-937844,O Grliću Radmanu devet i pol sati raspravljali su u Saboru,2023-10-05
585,1,NO,NO,NO,NO,0,1,1,3,11985706,https://www.24sata.hr/news/oreskovic-premijeru-od-rugla-se-pretvorio-u-majdu-buric-jandrokovic-ju-izbacio-van-937819,"Orešković premijeru: 'Od rugla se pretvorio u Majdu Burić', Jandroković ju izbacio van",2023-10-04
586,1,-1,NO,NO,NO,1,0,0,4,11984484,https://www.24sata.hr/news/ostrogovic-filipovic-osniva-vijece-gradana-nakon-pobjede-hdz-a-na-mjesnoj-razini-937721,Ostrogović: Filipović osniva Vijeće građana nakon pobjede HDZ-a na mjesnoj razini,2023-10-04
587,1,-1,-1,-1,NO,1,0,1,4,11985538,https://www.24sata.hr/news/plenkovic-mostovcima-o-vama-bi-trebale-brinuti-neke-institucije-pitajte-petrova-koje-937815,"Plenković Mostovcima: 'O vama bi trebale brinuti neke institucije, pitajte Petrova koje'",2023-10-04
588,0,-1,-1,-1,NO,0,1,1,6,11985009,https://www.24sata.hr/news/plenkovic-stize-u-sabor-braniti-ministra-grlic-radmana-oporba-trazi-razrjesenje-s-duznosti-937772,Plenković stiže u Sabor braniti ministra Grlić Radmana: Oporba traži razrješenje s dužnosti,2023-10-04
589,-1,NO,NO,NO,NO,0,1,1,6,11984330,https://www.24sata.hr/news/puljak-hrvatska-nema-sanse-biti-drzava-svih-gradana-bez-nestanka-hdz-a-iz-politike-937699,Puljak: 'Hrvatska nema šanse biti država svih građana bez nestanka HDZ-a iz politike',2023-10-04
590,NO,NO,0,-1,1,1,1,1,5,11984024,https://www.24sata.hr/news/hrvoje-zekanovic-sandra-bencic-je-2001-prijavljena-zbog-prodaje-petardi-na-tomislavcu-937667,Hrvoje Zekanović: 'Sandra Benčić je 2001. prijavljena zbog prodaje petardi na Tomislavcu',2023-10-04
591,1,-1,0,NO,NO,1,1,0,5,11984332,https://www.24sata.hr/news/jasno-je-da-ce-plenkovic-hvaliti-sebe-i-velicati-svoje-uspjehe-ali-zasto-napada-jalovu-oporbu-937695,Jasno je da će Plenković hvaliti sebe i veličati svoje uspjehe. Ali zašto napada 'jalovu oporbu'?,2023-10-04
592,1,NO,NO,-1,NO,1,0,0,4,11990229,https://www.24sata.hr/news/mislav-herman-tomislav-tomasevic-sanira-stetu-jer-je-novi-model-za-otpad-fijasko-937712,Mislav Herman: 'Tomislav Tomašević sanira štetu jer je novi model za otpad fijasko',2023-10-04
593,-1,0,0,0,NO,0,0,1,5,11985703,https://www.24sata.hr/news/nije-upisao-21-milijuna-eura-u-karticu-a-on-se-sprda-nisam-imao-vremena-ispravio-sam-937828,"Nije upisao 2,1 milijuna eura u karticu, a on se sprda: 'Nisam imao vremena, ispravio sam'",2023-10-04
594,NO,0,1,NO,NO,1,0,0,4,11983478,https://www.24sata.hr/news/oporba-sprema-za-suceljavanje-u-saboru-radman-prihode-nije-unio-u-karticu-to-je-za-sankciju-937593,"Oporba sprema za sučeljavanje u Saboru: 'Radman prihode nije unio u karticu, to je za sankciju'",2023-10-04
595,1,NO,NO,NO,NO,1,0,0,4,11979809,https://www.24sata.hr/news/plenkovic-napadat-cu-sve-one-koji-kazu-da-bi-svi-mogli-ovo-sto-smo-mi-napravili-to-je-uvreda-937307,Plenković: 'Napadat ću sve one koji kažu da bi svi mogli ovo što smo mi napravili. To je uvreda',2023-10-02
596,1,-1,NO,-1,NO,1,0,0,6,11982909,https://www.24sata.hr/news/hdz-o-preuzimanju-vlasti-u-vgc-nzz-ovo-je-pocetak-kraja-eksperimentiranja-mozemo-937557,HDZ o preuzimanju vlasti u VGČ NZZ: 'Ovo je početak kraja eksperimentiranja Možemo!',2023-10-03
597,1,NO,NO,-1,NO,0,1,1,5,11982038,https://www.24sata.hr/news/mozemo-izgubio-vlast-u-vgc-novi-zagreb-zapad-sada-tamo-vladaju-hdz-i-bandiceva-stranka-937476,"Možemo! izgubio vlast u VGČ Novi Zagreb zapad, sada tamo vladaju HDZ i Bandićeva stranka",2023-10-03
598,1,NO,-1,NO,NO,1,0,1,4,11982323,https://www.24sata.hr/news/oleg-butkovic-vjerujem-da-ce-saborska-vecina-odbiti-smjenu-gordana-grlica-radmana-937513,Oleg Butković: 'Vjerujem da će saborska većina odbiti smjenu Gordana Grlića Radmana',2023-10-03
599,-1,-1,NO,NO,NO,0,1,0,5,11981597,https://www.24sata.hr/news/plenkovic-se-protivi-tome-da-se-nekog-naziva-veleizdajnikom-i-zaboravlja-da-je-hdz-to-izumio-937436,Plenković se protivi tome da se nekog naziva 'veleizdajnikom'. I zaboravlja da je HDZ to izumio,2023-10-03
600,NO,NO,NO,NO,NO,0,0,1,3,11979420,https://www.24sata.hr/news/plenkovic-ce-pred-izbore-dati-13-mirovinu-ni-ako-pobijedi-s-njim-u-koaliciju-sigurno-necu-936418,"'Plenković će pred izbore dati 13. mirovinu. Ni ako pobijedi, s njim u koaliciju sigurno neću'",2023-10-02
601,NO,NO,NO,NO,1,0,1,0,6,11979724,https://www.24sata.hr/news/domovinski-pokret-ne-zeli-da-aca-lukas-pjeva-u-splitu-on-je-pjevao-vukovarskom-krvniku-937300,Domovinski pokret ne želi da Aca Lukas pjeva u Splitu: 'On je pjevao vukovarskom krvniku',2023-10-02
602,1,-1,NO,NO,NO,1,1,1,6,11978769,https://www.24sata.hr/news/hoce-li-biraci-biti-fascinirani-rafaleima-ili-ogorceni-aferama-937195,Hoće li birači biti fascinirani Rafaleima ili zgroženi aferama?,2023-10-02
603,-1,NO,NO,NO,NO,1,0,0,5,11979040,https://www.24sata.hr/news/milanovic-o-kupnji-francuskih-rafalea-nekima-ce-ovo-sluziti-kao-predizborna-platforma-937228,Milanović o kupnji francuskih Rafalea: 'Nekima će ovo služiti kao predizborna platforma...',2023-10-02
604,1,NO,NO,NO,NO,1,0,0,4,11978193,https://www.24sata.hr/news/dvije-trecine-biraca-glasa-protiv-hdz-a-ali-oni-i-dalje-pobjeduju-937038,"Nove izborne jedinice i oporba rascjepkana: Dvije trećine ljudi glasa protiv HDZ-a, a pobjeđuju",2023-10-02
605,-1,NO,NO,NO,-1,1,0,0,5,11972541,https://www.24sata.hr/news/oporba-pravosude-se-sustavno-potkopava-zaposlenici-su-nezadovoljni-i-premalo-placeni-936693,"Oporba: Pravosuđe se sustavno potkopava, zaposlenici su nezadovoljni i premalo plaćeni",2023-09-29
606,1,NO,-1,NO,-1,0,1,0,6,11972382,https://www.24sata.hr/news/zahuktava-se-rat-mosta-i-domovinskog-pokreta-bivsih-ali-i-buducih-hdz-ovih-partnera-936701,"Zahuktava se rat Mosta i Domovinskog pokreta, bivših, ali i budućih HDZ-ovih partnera",2023-09-29
607,-1,NO,NO,NO,NO,1,0,1,7,11974375,https://www.24sata.hr/news/plenkistan-ovdje-u-zatvor-ide-onaj-tko-korupciju-otkrije-936788,"Plenkistan, ovdje u zatvor ide onaj tko korupciju otkrije",2023-09-30
608,-1,1,NO,NO,NO,1,0,0,5,11968867,https://www.24sata.hr/news/rasprava-u-saboru-o-izvjescu-o-radu-dorh-a-hrvoj-sipek-trajala-je-do-dva-i-pol-sata-iza-ponoci-936355,Rasprava u Saboru o izvješću o radu DORH-a Hrvoj Šipek trajala je do dva i pol sata iza ponoći,2023-09-28
609,0,-1,-1,-1,NO,1,0,0,4,11968914,https://www.24sata.hr/news/sabor-glasa-o-poreznom-paketu-zakona-o-izbornim-jedinicama-i-pravilima-za-utjerivace-dugova-936358,Sabor glasa o poreznom paketu zakona i o izbornim jedinicama,2023-09-28
610,NO,NO,NO,NO,NO,0,0,1,3,11970917,https://www.24sata.hr/news/vise-je-biraca-nego-odraslog-stanovnistva-tramvaj-broj-12-putuje-kroz-tri-izborne-jedinice-936586,Više je birača nego odraslog stanovništva: Tramvaj broj 12 putuje kroz tri izborne jedinice,2023-09-28
611,1,NO,NO,-1,NO,1,0,0,5,11969643,https://www.24sata.hr/news/hrvatski-sabor-donio-je-novi-zakon-o-izbornim-jedinicama-936436,"Vladajući usvojili novi Zakon o izbornim jedinicama, oporba će tražiti ocjenu ustavnosti",2023-09-28
612,1,NO,NO,NO,NO,1,0,0,4,11972135,https://www.24sata.hr/news/hdz-je-drzao-i-skare-i-sukno-kad-su-krojili-izborne-jedinice-936616,HDZ je držao i škare i sukno kad su krojili izborne jedinice,2023-09-29
613,-1,0,NO,1,NO,1,0,1,5,11970128,https://www.24sata.hr/news/nitko-ne-zeli-na-celo-uskoka-a-hrvoj-sipek-dobije-priliku-i-ne-uputi-nijednu-kritiku-vladi-936501,"'Nitko ne želi na čelo Uskoka, a Hrvoj Šipek dobije priliku i ne uputi nijednu kritiku Vladi'",2023-09-28
614,-1,1,NO,1,NO,1,0,0,5,11970424,https://www.24sata.hr/news/ocekujemo-brzu-reakciju-ustavnog-suda-na-izglasani-zakon-o-izbornim-jedinicama-936516,Očekujemo brzu reakciju Ustavnog suda na izglasani Zakon o izbornim jedinicama,2023-09-28
615,-1,1,NO,NO,NO,1,0,1,5,11969800,https://www.24sata.hr/news/plenkovic-ne-reagira-ni-na-ilegalnu-gradnju-ocito-ga-onda-doista-drzi-za-ta-prokleta-jaja-936470,"'Plenković ne reagira ni na ilegalnu gradnju, očito ga onda doista drži za ta prokleta jaja'",2023-09-28
